ID,Sales
T1190089,30703
T1190090,49728
T1190091,35002
T1190092,36154
T1190093,23103
T1190094,28719
T1190095,23444
T1190096,49744
T1190097,59630
T1190098,23129
T1190099,30463
T1190100,49713
T1190101,59613
T1190102,39236
T1190103,24196
T1190104,26025
T1190105,20293
T1190106,59095
T1190107,14089
T1190108,23428
T1190109,35239
T1190110,36267
T1190111,59363
T1190112,36286
T1190113,33929
T1190114,23410
T1190115,23413
T1190116,25897
T1190117,31632
T1190118,28085
T1190119,23087
T1190120,60262
T1190121,35537
T1190122,15778
T1190123,33651
T1190124,60262
T1190125,37621
T1190126,50428
T1190127,27605
T1190128,50194
T1190129,48154
T1190130,40825
T1190131,48830
T1190132,49744
T1190133,59350
T1190134,35520
T1190135,35019
T1190136,23446
T1190137,19485
T1190138,31354
T1190139,23411
T1190140,25388
T1190141,35551
T1190142,18611
T1190143,27638
T1190144,18869
T1190145,30698
T1190146,18625
T1190147,35269
T1190148,36155
T1190149,60264
T1190150,37603
T1190151,30979
T1190152,36139
T1190153,35256
T1190154,31013
T1190155,35255
T1190156,36169
T1190157,30732
T1190158,37637
T1190159,28734
T1190160,28702
T1190161,31596
T1190162,18872
T1190163,13555
T1190164,35021
T1190165,22893
T1190166,40356
T1190167,44541
T1190168,34888
T1190169,68627
T1190170,37733
T1190171,39997
T1190172,32092
T1190173,34897
T1190174,44535
T1190175,56534
T1190176,44238
T1190177,29297
T1190178,44553
T1190179,39982
T1190180,44246
T1190181,44029
T1190182,34390
T1190183,39727
T1190184,44250
T1190185,44541
T1190186,46612
T1190187,58735
T1190188,68352
T1190189,44519
T1190190,45153
T1190191,59197
T1190192,55049
T1190193,68360
T1190194,32443
T1190195,39436
T1190196,45143
T1190197,37531
T1190198,57832
T1190199,48918
T1190200,32427
T1190201,49821
T1190202,44536
T1190203,27600
T1190204,58746
T1190205,57134
T1190206,44248
T1190207,44026
T1190208,29062
T1190209,43574
T1190210,44520
T1190211,68634
T1190212,44268
T1190213,44522
T1190214,69262
T1190215,44250
T1190216,45157
T1190217,36641
T1190218,44009
T1190219,69256
T1190220,44529
T1190221,57154
T1190222,40011
T1190223,47350
T1190224,32096
T1190225,37533
T1190226,37087
T1190227,47086
T1190228,29068
T1190229,49223
T1190230,69251
T1190231,44252
T1190232,32089
T1190233,68124
T1190234,54762
T1190235,69264
T1190236,58747
T1190237,44540
T1190238,49826
T1190239,34678
T1190240,44012
T1190241,58724
T1190242,69256
T1190243,36887
T1190244,34891
T1190245,56503
T1190246,30195
T1190247,32412
T1190248,29079
T1190249,44267
T1190250,27871
T1190251,34676
T1190252,54760
T1190253,37536
T1190254,59199
T1190255,44014
T1190256,45163
T1190257,40634
T1190258,44022
T1190259,58741
T1190260,44517
T1190261,68347
T1190262,31810
T1190263,44003
T1190264,44241
T1190265,69245
T1190266,44538
T1190267,59435
T1190268,69239
T1190269,49223
T1190270,48936
T1190271,37516
T1190272,48927
T1190273,68636
T1190274,35033
T1190275,55039
T1190276,37089
T1190277,45288
T1190278,68366
T1190279,44258
T1190280,46606
T1190281,48908
T1190282,35195
T1190283,44015
T1190284,46602
T1190285,37736
T1190286,29580
T1190287,44535
T1190288,29594
T1190289,40629
T1190290,34891
T1190291,39465
T1190292,69266
T1190293,44248
T1190294,69247
T1190295,54772
T1190296,44012
T1190297,37511
T1190298,58730
T1190299,68615
T1190300,40010
T1190301,40625
T1190302,44539
T1190303,44257
T1190304,59721
T1190305,29077
T1190306,33198
T1190307,55066
T1190308,29579
T1190309,18101
T1190310,44542
T1190311,44273
T1190312,68620
T1190313,44521
T1190314,34420
T1190315,32439
T1190316,44013
T1190317,32149
T1190318,44261
T1190319,31575
T1190320,36917
T1190321,44521
T1190322,57605
T1190323,57133
T1190324,44019
T1190325,44253
T1190326,39700
T1190327,36894
T1190328,56533
T1190329,44248
T1190330,34892
T1190331,58746
T1190332,59193
T1190333,39705
T1190334,69252
T1190335,46603
T1190336,37532
T1190337,49817
T1190338,45157
T1190339,34665
T1190340,31925
T1190341,44010
T1190342,44005
T1190343,45166
T1190344,35190
T1190345,32105
T1190346,39196
T1190347,32129
T1190348,34905
T1190349,44261
T1190350,44528
T1190351,44245
T1190352,35027
T1190353,58742
T1190354,68338
T1190355,45146
T1190356,36801
T1190357,39734
T1190358,32096
T1190359,49845
T1190360,30196
T1190361,39982
T1190362,49817
T1190363,55060
T1190364,47345
T1190365,44038
T1190366,68624
T1190367,36614
T1190368,69261
T1190369,57137
T1190370,32446
T1190371,58739
T1190372,40006
T1190373,45159
T1190374,57129
T1190375,68097
T1190376,17494
T1190377,29601
T1190378,69230
T1190379,59446
T1190380,68350
T1190381,49827
T1190382,57153
T1190383,68624
T1190384,60334
T1190385,44546
T1190386,56536
T1190387,57134
T1190388,44535
T1190389,34673
T1190390,45137
T1190391,68348
T1190392,48685
T1190393,44522
T1190394,68362
T1190395,58109
T1190396,44530
T1190397,44009
T1190398,46631
T1190399,69246
T1190400,46640
T1190401,35038
T1190402,68342
T1190403,40010
T1190404,35199
T1190405,45159
T1190406,37704
T1190407,36826
T1190408,69237
T1190409,68123
T1190410,45166
T1190411,45149
T1190412,30221
T1190413,59440
T1190414,39202
T1190415,44253
T1190416,40599
T1190417,44245
T1190418,45172
T1190419,58097
T1190420,35041
T1190421,57143
T1190422,54537
T1190423,27614
T1190424,44556
T1190425,44242
T1190426,44533
T1190427,30223
T1190428,40611
T1190429,49224
T1190430,35199
T1190431,45269
T1190432,60349
T1190433,40001
T1190434,40597
T1190435,58724
T1190436,68330
T1190437,49196
T1190438,58737
T1190439,35805
T1190440,29590
T1190441,56257
T1190442,44023
T1190443,32099
T1190444,34393
T1190445,37098
T1190446,44028
T1190447,40623
T1190448,46623
T1190449,45135
T1190450,44272
T1190451,44008
T1190452,69264
T1190453,40598
T1190454,57131
T1190455,39994
T1190456,30211
T1190457,59430
T1190458,40626
T1190459,57147
T1190460,36608
T1190461,39994
T1190462,44524
T1190463,32131
T1190464,44036
T1190465,31578
T1190466,60346
T1190467,44532
T1190468,49842
T1190469,58715
T1190470,40334
T1190471,69244
T1190472,55055
T1190473,39721
T1190474,39434
T1190475,69229
T1190476,44523
T1190477,58736
T1190478,60353
T1190479,58118
T1190480,69264
T1190481,49829
T1190482,39707
T1190483,30194
T1190484,45166
T1190485,28488
T1190486,68109
T1190487,54526
T1190488,18087
T1190489,68632
T1190490,44262
T1190491,69263
T1190492,40615
T1190493,57845
T1190494,45141
T1190495,29295
T1190496,54789
T1190497,34900
T1190498,45155
T1190499,59744
T1190500,44256
T1190501,68354
T1190502,48934
T1190503,57121
T1190504,56517
T1190505,44528
T1190506,34671
T1190507,23069
T1190508,44025
T1190509,39699
T1190510,55043
T1190511,44003
T1190512,32268
T1190513,40601
T1190514,69244
T1190515,69264
T1190516,40004
T1190517,54546
T1190518,44243
T1190519,58732
T1190520,44271
T1190521,59442
T1190522,39712
T1190523,27627
T1190524,44521
T1190525,39739
T1190526,40015
T1190527,40630
T1190528,44543
T1190529,57136
T1190530,59219
T1190531,34420
T1190532,68097
T1190533,31575
T1190534,44521
T1190535,60346
T1190536,69263
T1190537,68338
T1190538,29077
T1190539,57137
T1190540,69244
T1190541,69261
T1190542,44539
T1190543,44554
T1190544,40629
T1190545,36614
T1190546,49827
T1190547,59721
T1190548,59442
T1190549,57129
T1190550,69264
T1190551,32439
T1190552,40334
T1190553,29579
T1190554,45305
T1190555,44521
T1190556,44013
T1190557,32149
T1190558,40006
T1190559,40626
T1190560,29295
T1190561,44524
T1190562,69244
T1190563,68632
T1190564,59446
T1190565,40630
T1190566,44542
T1190567,58109
T1190568,39699
T1190569,69237
T1190570,40597
T1190571,57134
T1190572,58736
T1190573,68123
T1190574,56536
T1190575,59219
T1190576,45166
T1190577,58097
T1190578,44003
T1190579,36826
T1190580,44238
T1190581,40599
T1190582,57131
T1190583,68354
T1190584,59440
T1190585,39202
T1190586,39712
T1190587,44253
T1190588,56257
T1190589,34673
T1190590,44245
T1190591,57143
T1190592,32148
T1190593,49196
T1190594,35041
T1190595,68348
T1190596,68624
T1190597,55043
T1190598,47345
T1190599,44522
T1190600,68362
T1190601,30211
T1190602,46631
T1190603,30209
T1190604,44530
T1190605,44009
T1190606,35199
T1190607,48909
T1190608,40611
T1190609,49845
T1190610,35038
T1190611,46640
T1190612,48934
T1190613,68342
T1190614,30196
T1190615,45159
T1190616,32096
T1190617,55060
T1190618,45137
T1190619,44005
T1190620,30194
T1190621,40625
T1190622,45155
T1190623,44248
T1190624,48918
T1190625,45141
T1190626,32427
T1190627,68360
T1190628,34671
T1190629,45157
T1190630,39982
T1190631,34891
T1190632,17494
T1190633,44535
T1190634,45159
T1190635,58739
T1190636,44271
T1190637,49817
T1190638,44003
T1190639,44023
T1190640,39734
T1190641,45172
T1190642,45146
T1190643,34393
T1190644,49812
T1190645,58731
T1190646,40010
T1190647,69246
T1190648,48685
T1190649,39994
T1190650,68620
T1190651,45153
T1190652,44261
T1190653,32092
T1190654,39739
T1190655,27614
T1190656,37736
T1190657,54537
T1190658,34676
T1190659,44258
T1190660,34891
T1190661,57136
T1190662,56017
T1190663,58713
T1190664,29580
T1190665,59744
T1190666,40004
T1190667,40015
T1190668,44541
T1190669,48908
T1190670,58741
T1190671,58747
T1190672,44529
T1190673,40601
T1190674,44543
T1190675,39982
T1190676,44246
T1190677,44535
T1190678,58719
T1190679,44528
T1190680,39727
T1190681,37533
T1190682,23069
T1190683,45157
T1190684,44268
T1190685,40010
T1190686,58730
T1190687,44272
T1190688,44261
T1190689,49817
T1190690,68109
T1190691,44033
T1190692,45166
T1190693,35190
T1190694,32105
T1190695,44036
T1190696,39196
T1190697,44262
T1190698,34905
T1190699,68624
T1190700,44528
T1190701,44245
T1190702,35027
T1190703,57605
T1190704,58742
T1190705,69255
T1190706,39465
T1190707,32131
T1190708,69247
T1190709,44248
T1190710,54772
T1190711,58715
T1190712,44012
T1190713,37511
T1190714,44273
T1190715,29590
T1190716,68615
T1190717,39705
T1190718,55066
T1190719,44248
T1190720,45269
T1190721,57121
T1190722,44257
T1190723,40598
T1190724,34665
T1190725,35805
T1190726,36917
T1190727,57133
T1190728,45166
T1190729,44010
T1190730,44533
T1190731,37532
T1190732,46603
T1190733,30223
T1190734,69252
T1190735,59193
T1190736,34892
T1190737,44242
T1190738,39700
T1190739,44253
T1190740,36894
T1190741,49829
T1190742,69266
T1190743,58746
T1190744,57153
T1190745,47350
T1190746,56533
T1190747,60349
T1190748,44019
T1190749,32129
T1190750,60353
T1190751,68350
T1190752,44028
T1190753,30221
T1190754,36608
T1190755,44250
T1190756,29601
T1190757,49223
T1190758,29068
T1190759,40615
T1190760,44009
T1190761,40623
T1190762,44538
T1190763,32089
T1190764,49195
T1190765,39979
T1190766,59199
T1190767,44541
T1190768,69242
T1190769,45163
T1190770,56520
T1190771,56244
T1190772,44008
T1190773,30195
T1190774,69256
T1190775,40634
T1190776,69262
T1190777,69251
T1190778,44026
T1190779,47086
T1190780,29062
T1190781,57845
T1190782,54789
T1190783,44535
T1190784,54762
T1190785,43574
T1190786,69264
T1190787,44556
T1190788,44012
T1190789,56517
T1190790,44519
T1190791,68347
T1190792,35199
T1190793,69264
T1190794,44252
T1190795,39707
T1190796,69264
T1190797,44522
T1190798,68634
T1190799,39997
T1190800,68636
T1190801,58710
T1190802,34888
T1190803,48927
T1190804,32096
T1190805,40011
T1190806,37516
T1190807,44014
T1190808,34897
T1190809,69239
T1190810,44523
T1190811,39994
T1190812,44022
T1190813,49223
T1190814,44517
T1190815,54526
T1190816,48936
T1190817,31810
T1190818,31578
T1190819,44241
T1190820,59435
T1190821,69245
T1190822,59430
T1190823,40356
T1190824,49224
T1190825,58735
T1190826,56534
T1190827,44015
T1190828,44029
T1190829,58737
T1190830,29297
T1190831,35195
T1190832,44553
T1190833,55055
T1190834,58724
T1190835,37733
T1190836,68366
T1190837,44038
T1190838,45288
T1190839,34390
T1190840,44532
T1190841,49197
T1190842,44250
T1190843,49842
T1190844,39721
T1190845,55039
T1190846,35033
T1190847,34900
T1190848,44520
T1190849,58118
T1190850,44376
T1190851,40001
T1190852,45149
T1190853,58746
T1190854,58732
T1190855,37098
T1190856,59197
T1190857,60334
T1190858,28488
T1190859,54546
T1190860,69229
T1190861,44536
T1190862,58724
T1190863,44243
T1190864,57832
T1190865,44546
T1190866,30195
T1190867,27627
T1190868,37536
T1190869,68611
T1190870,39708
T1190871,68330
T1190872,49821
T1190873,44267
T1190874,37531
T1190875,39434
T1190876,54760
T1190877,69230
T1190878,44550
T1190879,36887
T1190880,45135
T1190881,45143
T1190882,32099
T1190883,29079
T1190884,44025
T1190885,29594
T1190886,44519
T1190887,44540
T1190888,55049
T1190889,36641
T1190890,44521
T1190891,69256
T1190892,57154
T1190893,49826
T1190894,39436
T1190895,34678
T1190896,66015
T1190897,51545
T1190898,67045
T1190899,76554
T1190900,42334
T1190901,47002
T1190902,52456
T1190903,44218
T1190904,51325
T1190905,36381
T1190906,47306
T1190907,76542
T1190908,52468
T1190909,75913
T1190910,47316
T1190911,32726
T1190912,51330
T1190913,47897
T1190914,39204
T1190915,56499
T1190916,56210
T1190917,36882
T1190918,66026
T1190919,37525
T1190920,51834
T1190921,63318
T1190922,52589
T1190923,56525
T1190924,41977
T1190925,40343
T1190926,51320
T1190927,76567
T1190928,43942
T1190929,67650
T1190930,57145
T1190931,75942
T1190932,51538
T1190933,51841
T1190934,51543
T1190935,34915
T1190936,51568
T1190937,51550
T1190938,67654
T1190939,75649
T1190940,66736
T1190941,56238
T1190942,62340
T1190943,76562
T1190944,32730
T1190945,40463
T1190946,30086
T1190947,42199
T1190948,62062
T1190949,76540
T1190950,51555
T1190951,56229
T1190952,51829
T1190953,76545
T1190954,51544
T1190955,57131
T1190956,43106
T1190957,44196
T1190958,56525
T1190959,44818
T1190960,42193
T1190961,53940
T1190962,43909
T1190963,35792
T1190964,35187
T1190965,40335
T1190966,66032
T1190967,76566
T1190968,66048
T1190969,42193
T1190970,42478
T1190971,24796
T1190972,51836
T1190973,47028
T1190974,51548
T1190975,75927
T1190976,52460
T1190977,51573
T1190978,47284
T1190979,66025
T1190980,52448
T1190981,66041
T1190982,39391
T1190983,75632
T1190984,51313
T1190985,76553
T1190986,51554
T1190987,47302
T1190988,51836
T1190989,30093
T1190990,40347
T1190991,51569
T1190992,66495
T1190993,51549
T1190994,44834
T1190995,45020
T1190996,39394
T1190997,47283
T1190998,52458
T1190999,56220
T1191000,62091
T1191001,75661
T1191002,47040
T1191003,62064
T1191004,41972
T1191005,41980
T1191006,52458
T1191007,76557
T1191008,66731
T1191009,66021
T1191010,44189
T1191011,75922
T1191012,66042
T1191013,47916
T1191014,76566
T1191015,56507
T1191016,51562
T1191017,53924
T1191018,75938
T1191019,47935
T1191020,62367
T1191021,51573
T1191022,51316
T1191023,76530
T1191024,66013
T1191025,51843
T1191026,42496
T1191027,39451
T1191028,41966
T1191029,51845
T1191030,56525
T1191031,55986
T1191032,52464
T1191033,51839
T1191034,36369
T1191035,47036
T1191036,52473
T1191037,51836
T1191038,66494
T1191039,47037
T1191040,56496
T1191041,37497
T1191042,39400
T1191043,57113
T1191044,66038
T1191045,47903
T1191046,47311
T1191047,66501
T1191048,51309
T1191049,51830
T1191050,76548
T1191051,41695
T1191052,45011
T1191053,36895
T1191054,57118
T1191055,56235
T1191056,66038
T1191057,36363
T1191058,51327
T1191059,51304
T1191060,75655
T1191061,65147
T1191062,76552
T1191063,56236
T1191064,37522
T1191065,47900
T1191066,76531
T1191067,51822
T1191068,66742
T1191069,51554
T1191070,75666
T1191071,64455
T1191072,29867
T1191073,51546
T1191074,34906
T1191075,53926
T1191076,47898
T1191077,39730
T1191078,51837
T1191079,46504
T1191080,62983
T1191081,56497
T1191082,75649
T1191083,53932
T1191084,51551
T1191085,51562
T1191086,51831
T1191087,37510
T1191088,66759
T1191089,51311
T1191090,51824
T1191091,52438
T1191092,56210
T1191093,47912
T1191094,52460
T1191095,75424
T1191096,51857
T1191097,42500
T1191098,30231
T1191099,53941
T1191100,51820
T1191101,47009
T1191102,75644
T1191103,76565
T1191104,52468
T1191105,64431
T1191106,51306
T1191107,66011
T1191108,53940
T1191109,43915
T1191110,76546
T1191111,47308
T1191112,51823
T1191113,61848
T1191114,75399
T1191115,76538
T1191116,76541
T1191117,47932
T1191118,57147
T1191119,51559
T1191120,66744
T1191121,66747
T1191122,66754
T1191123,57129
T1191124,67636
T1191125,47001
T1191126,51847
T1191127,47930
T1191128,76531
T1191129,75925
T1191130,61839
T1191131,51327
T1191132,64439
T1191133,51539
T1191134,76563
T1191135,62351
T1191136,57122
T1191137,65398
T1191138,46735
T1191139,63837
T1191140,40329
T1191141,76543
T1191142,39449
T1191143,39398
T1191144,62361
T1191145,51677
T1191146,54412
T1191147,52445
T1191148,37498
T1191149,44832
T1191150,47009
T1191151,65134
T1191152,36596
T1191153,75935
